transaction_id,amount,hour,merchant_category,device_change,geo_distance_km,velocity_per_hour,is_new_merchant,label,fraud_pattern
6510a0fd-0104-449c-9f34-088ae800ee51,87.71,13,education,0,0.7,1,0,0,normal
be657cf1-9875-412c-b7db-fdc4ced87350,300.42,11,clothing,0,1.51,2,0,0,normal
90bd5dec-c40c-4327-9b07-f36d0dc2d451,18.34,17,transport,0,0.52,1,0,0,normal
a15e1459-8969-4176-9299-05967f692fd2,312.7,13,restaurant,1,10.2,1,0,0,normal
83f91af2-7d13-4302-8ea8-a2904833b7b8,213.94,11,pharmacy,1,3.05,2,0,0,normal
a4af9f76-45a0-4945-90f9-ed22b8b4f02a,289.16,14,pharmacy,0,0.19,1,0,0,normal
f35c598e-fae7-4896-8c46-309be54af96e,244.82,9,education,0,2.27,4,0,0,normal
3fc801b9-8b67-4161-a8d2-f0f092c3b826,363.02,16,entertainment,0,2.59,1,0,0,normal
a99f026d-99df-4fc6-98c0-e7a63d24fda9,41740.86,2,education,1,1089.66,2,0,1,late_night_high
55b6f2cc-b707-41bd-94d6-bcf102890153,2676.08,7,entertainment,0,0.75,1,0,0,normal
10e21d92-c5af-43e6-b299-d3d255d38d21,240.71,13,grocery,0,3.14,1,0,0,normal
6b90b9c0-3fd7-42e8-b162-1ccf4a2caa1a,330.02,15,transport,0,1.41,3,0,0,normal
9d1a614f-4da7-4847-9090-a85c41f48b29,1513.54,20,clothing,1,65.38,16,0,1,velocity_attack
049dd6f4-c63f-4eaf-a1cf-626b0bb24d68,406.89,8,transport,0,2.71,1,0,0,normal
6d33cb4e-4bfb-4c47-8f42-3414f119cc49,21567.2,9,electronics,1,1229.56,3,0,1,device_geo_jump
297ab2f3-24f0-41a4-9ddd-0f6f33566161,131.12,18,entertainment,0,0.62,4,0,0,normal
93b2807a-7b21-4a38-9f86-9cb9649110b6,39064.87,4,restaurant,1,1170.94,1,1,1,late_night_high
0435e007-7904-48b3-a56a-127f95edb5b2,414.28,11,education,0,4.2,1,0,0,normal
6b59d6cf-cb5d-48ba-9d7d-3911b0595e52,28429.94,10,clothing,1,1270.57,3,1,1,device_geo_jump
1c6ab98d-560d-4882-95e4-ba93981d2d48,165.46,11,restaurant,0,0.27,1,0,0,normal
fef95303-e94f-40a7-8257-7e342550dbf3,109.52,13,utilities,0,0.71,1,0,0,normal
c4562c47-870a-4efc-a5aa-0b0c0bffc47c,722.59,20,transport,0,1.21,3,0,0,normal
34792419-c850-40cb-a3b0-82ee4d24bfbe,138.22,13,grocery,0,0.11,2,0,0,normal
93e34c6b-fd20-456f-b90a-4aa04f77a5ba,185.1,14,pharmacy,0,9.24,1,0,0,normal
bd842e86-fd2f-4c00-933c-1985ff1b66da,68.68,8,restaurant,0,0.6,1,0,0,normal
aeb8690d-85d6-410e-9685-1f045ab5b43f,1874.4,16,clothing,0,0.76,1,0,0,normal
cb90f0dc-2708-42e1-8553-10ef16924e61,265.36,15,restaurant,0,0.04,3,0,0,normal
15eeb133-c881-4726-beac-0c2acaf25d34,313.21,17,clothing,0,5.89,1,0,0,normal
d18af662-3805-40d4-ba8c-2768a77883c4,62.37,13,pharmacy,0,1.96,2,0,0,normal
31513d93-f02b-4312-b253-2e1609af06b9,171.71,11,transport,0,0.13,2,0,0,normal
6333a925-6940-409a-b823-d0489a1219bc,20169.16,12,entertainment,0,75.76,1,1,1,social_engineering
a8ff5419-9ea5-460f-9814-e5e6947f69e4,5689.65,13,entertainment,1,1015.93,2,1,1,device_geo_jump
ba8fc93f-270c-4fb3-95e4-beae54225584,664.39,13,fuel,0,10.51,2,0,0,normal
1c10aea0-c3a9-438d-8908-42e7985b5c6e,625.8,23,education,0,3.62,1,0,0,normal
cf209e5d-7a70-48a6-8209-2134f3fdc8d0,1146.07,12,pharmacy,0,2.5,3,1,0,normal
2c74d6cf-fda5-4ee5-9396-8d9828bf8438,41.96,10,education,0,4.54,2,0,0,normal
cbb3eea2-b2dc-4309-a4b4-d5fcad3feb78,359.04,16,clothing,0,1.31,1,0,0,normal
a752cc36-9e98-48bc-acee-35a9f9ec02c6,172.97,20,utilities,0,3.61,3,0,0,normal
33c5fb29-f90f-4d1b-93c7-630b620acfc6,174.99,12,fuel,0,8.65,1,0,0,normal
9c2b81a1-376d-4e37-b542-242fb4d6b43f,131.99,11,pharmacy,0,13.44,1,0,0,normal
c17b808c-a1a1-4d4e-ac7c-7e2f9a631a21,103.95,7,fuel,0,1.15,2,0,0,normal
d2ec8506-2a4c-4bdf-b91a-e24672f2e831,925.59,8,entertainment,0,6.82,4,0,0,normal
0f2825ad-46d1-4138-85af-cf4fc0083435,228.1,16,utilities,0,0.04,3,0,0,normal
bbc5e461-c15f-413f-a6bc-5811445bfc72,314.24,14,entertainment,0,1.25,1,0,0,normal
6f2cade9-ff82-4893-80d4-11c7e42e5a72,1507.61,8,transport,0,1.1,1,1,0,normal
b70b5568-339c-40dc-b7a5-1e79c0f0a13b,3165.56,11,entertainment,0,5.16,1,0,0,normal
1c4ae212-9a03-4797-a3ab-89ba75e6da92,34.44,12,transport,0,12.12,2,0,0,normal
a715add2-4110-46c5-b4e6-26a28000b5ef,534.76,17,education,0,7.96,1,0,0,normal
f23cadcd-737b-4a61-b260-d99dabee5c66,50.79,1,transport,0,3.71,1,0,0,normal
8bd5ebf1-1159-41fa-bf5a-317ec6521883,79.07,8,entertainment,0,2.13,1,0,0,normal
111f4a59-d262-474d-a1e0-bb37567eaa91,148.43,9,electronics,0,0.47,1,0,0,normal
969574a3-bf87-493b-a5ae-5afdc1213030,1139.15,13,education,0,1.95,2,0,0,normal
26254bd2-b875-4486-84d3-e881dc7e8ec0,458.57,12,clothing,0,5.13,1,0,0,normal
e8e3dd1f-8e9d-403d-84b1-22bf54d69a48,6051.56,3,entertainment,1,65.09,16,1,1,velocity_attack
0f1ca161-e3af-48b5-8ea0-e4e8e084dfdd,63.61,9,grocery,0,4.76,1,0,0,normal
c5293ded-653e-4b68-a3b3-96312ba7fd29,523.39,9,entertainment,0,4.08,1,0,0,normal
8114e687-f8bc-4dcf-a47c-1abcae3ed153,37.12,10,transport,0,0.84,1,0,0,normal
16f9ca0e-5cd9-447c-850b-f399e7b49d89,195.41,11,pharmacy,0,2.21,1,0,0,normal
8c641dc6-2cc9-4cf8-90d5-bc10168f35bd,38.01,6,pharmacy,0,1.27,1,0,0,normal
0d51b259-df2a-438e-83e5-ad6681097196,2193.93,7,utilities,0,2.25,1,0,0,normal
a2b1d98e-bcae-4ca9-9e56-4a82fac4432b,255.5,8,grocery,0,0.49,1,0,0,normal
7e472ff0-6e88-42d3-b4ba-fb648cd06fda,312.78,21,restaurant,0,0.52,1,0,0,normal
489e9b15-0cc5-4dd0-af5e-c98a3d497881,990.91,16,transport,0,6.37,1,0,0,normal
fd07f1fa-db4e-46db-9fb9-a1b65bc2a8cd,492.9,14,transport,0,0.18,4,0,0,normal
ef59e64e-ddad-4ead-b2e4-bb28905eeb70,75.17,19,transport,0,1.56,1,0,0,normal
ccf694b5-0c6f-403a-832f-06dff36de247,22.68,12,clothing,0,13.81,2,0,0,normal
76463bc1-53e6-41f5-903b-ee8f246278b8,74.22,10,restaurant,0,2.12,1,0,0,normal
44c5bf41-941e-4b69-addb-d6fb0701460f,55352.15,2,restaurant,1,1196.73,2,1,1,late_night_high
278e595c-1ba7-4bb4-b263-133197a7ff88,63.99,15,pharmacy,0,3.46,1,0,0,normal
59d577e9-7012-4cac-a37f-372110028ec8,70.2,0,restaurant,0,7.12,4,0,0,normal
4144c5bb-c85e-4d71-95b8-59ee0f16d532,29.32,13,entertainment,0,6.17,3,0,0,normal
e93c179a-b217-4457-b427-f7e84dc3364a,1093.82,9,transport,0,2.23,2,1,0,normal
c3547ec0-648f-4e66-b8c0-9917062482b6,6938.56,14,electronics,0,21.53,1,1,1,social_engineering
28d74cd8-017a-441f-a3c7-7d5662396904,1841.06,16,grocery,0,4.17,1,0,0,normal
36827289-cc21-4e8a-a29f-e73481e08456,1105.53,9,grocery,0,3.85,1,0,0,normal
857abdd4-0124-4cf0-9fdc-7077e00afc84,4721.38,20,education,1,57.4,20,0,1,velocity_attack
797977c3-a253-49ed-bf81-278ebeff812c,587.7,11,fuel,0,2.8,1,1,0,normal
0fdf4bf4-9cb1-4df3-803a-8b3a72aa6d7e,110.54,14,transport,0,5.89,2,0,0,normal
21161145-2075-4c34-a969-ee073fb7a6d0,403.87,13,restaurant,0,1.97,1,0,0,normal
b50a9eaa-6f79-4c8f-b09f-2e81953faa91,741.14,9,clothing,0,3.92,1,0,0,normal
f0d66d8e-b05b-44a9-a8ba-09a66cf789b2,65085.37,3,utilities,1,595.11,2,1,1,late_night_high
cad1d3fa-258c-42a3-9956-ca6a35c1ec43,130.43,15,pharmacy,0,2.01,1,0,0,normal
bbf7103d-8b4d-4b80-99f0-c22657d60e10,43050.64,4,entertainment,1,552.36,2,1,1,late_night_high
009e2a0e-c721-464e-bf47-af7b254b8f4a,208.57,13,entertainment,0,0.03,2,0,0,normal
93d68f25-b64b-4df2-8a98-ae1092df3178,395.8,11,transport,0,3.53,3,0,0,normal
7babecf5-83bf-42f2-9a26-3b4ac0aa2b9c,208.49,16,education,0,0.06,2,0,0,normal
c48db8ac-ccd7-4d84-b33b-dc1c10ad4d67,51.74,8,transport,0,3.69,2,0,0,normal
c24ce5e1-254e-4aec-b34e-bf27d0846492,797.57,6,clothing,0,0.23,2,0,0,normal
e0533d7e-3c83-475a-8538-27c8f3e5655a,6310.69,17,fuel,1,90.15,16,0,1,velocity_attack
536149f5-00ae-4737-be25-14d714d1c0d1,62.8,20,entertainment,0,11.69,3,0,0,normal
7ba6ddf3-3393-4a64-a6aa-77ce86d8a50b,21002.12,21,pharmacy,1,586.53,4,1,1,device_geo_jump
2cfec64e-f589-418d-9b91-5000b7a09380,40.62,10,clothing,0,3.63,1,0,0,normal
73bd1875-fe14-4a68-a5e6-5c06606b7b6f,371.33,9,entertainment,0,4.86,2,1,0,normal
1ed1b844-7532-44f8-8a5e-79c88c48dd8f,225.16,12,fuel,0,1.93,2,0,0,normal
0eb9328f-9df1-4a03-ad6c-99358c72a702,135.47,22,clothing,0,5.8,1,0,0,normal
f6b28431-5014-40b2-8471-3f4de512a8b2,176.94,7,electronics,0,4.38,1,1,0,normal
fdad1338-c53a-4142-b9ff-2a53b8ae3e6a,170.31,11,grocery,0,3.08,1,0,0,normal
09dfa64b-53ef-46da-a5aa-4c2a925d224d,266.7,12,utilities,0,7.36,1,1,0,normal
ba59db0f-bed6-4fa5-aac1-e6123e09ab07,31.5,18,education,0,3.31,1,0,0,normal
3bb455cf-fb5b-4f3b-a5a9-9c25dea9b350,83.31,17,transport,0,3.3,3,0,0,normal
215b0eda-3d7c-458b-a9b5-5b60713b38c5,27892.81,13,clothing,1,1319.39,4,0,1,device_geo_jump
d60172e0-ca14-42dd-99a4-434915c61b00,175.11,5,clothing,1,6.59,1,0,0,normal
28da21eb-5d7c-4a7d-be2d-d3bad7d2a4e8,407.76,22,restaurant,0,2.11,2,0,0,normal
7cc19414-0f2d-42de-83d6-fe636cf41c28,607.25,13,transport,0,0.08,1,0,0,normal
e7867419-7a03-4f13-8045-4e8a3056fb51,471.8,11,entertainment,1,4.8,1,0,0,normal
acad9f47-e194-4d6f-9168-94ecad5c62ca,338.01,20,pharmacy,0,7.16,1,0,0,normal
d4f94fcd-e3a6-4e9e-8ad0-ca34791f8ab1,184.88,20,restaurant,0,17.55,1,0,0,normal
26fb5c58-7106-474b-9892-a97dc291ef08,198.65,7,pharmacy,0,0.78,3,0,0,normal
bf1ebc8c-8528-405c-97e7-ab5a0839bd75,123.22,5,transport,0,3.61,2,0,0,normal
5bda8605-d076-46d1-9bed-47a9c8bc4754,334.16,10,pharmacy,0,8.12,2,0,0,normal
47abcbfb-cada-48a9-bcc4-2cf58754f6ae,1476.48,10,clothing,0,52.94,16,0,1,velocity_attack
d9ca480a-a96e-49f3-9d9d-bae238019099,245.41,11,clothing,0,0.72,1,0,0,normal
94612f76-f3b2-4ca3-813e-3f7a63354caa,320.93,19,utilities,0,4.49,1,0,0,normal
28cbf6aa-0a42-4bff-a1fc-b951ad0d46c4,379.62,19,pharmacy,0,7.53,1,0,0,normal
fb0365fc-7e31-4bd5-8e25-097f52cea362,112.98,14,entertainment,0,0.13,3,0,0,normal
05303e9d-4a08-4764-8f7d-549c862bdc1c,3560.01,13,clothing,0,76.16,3,1,1,social_engineering
28b82f2a-ea35-4279-8dbf-1531a6b65e0a,111.94,7,restaurant,0,0.73,1,0,0,normal
5c877910-c34e-4a5b-90f9-d6503dd6ccf4,134.31,9,clothing,0,0.9,2,0,0,normal
68476a58-cbd7-4dc0-8b2c-71770616c6be,58.98,17,clothing,0,0.41,1,0,0,normal
3fc08686-a67d-4372-8143-afd29e0bad50,44.97,9,fuel,0,0.02,2,0,0,normal
25496cdc-dca4-477c-bba1-913e1c336eda,1226.94,14,grocery,0,4.24,2,0,0,normal
f73ee1e8-f34d-45f8-91a3-fedb6d4790c1,1133.44,11,restaurant,0,7.69,4,0,0,normal
1691a6b7-31ad-4af5-97d2-44ab7d547d76,771.83,9,restaurant,0,1.74,2,0,0,normal
ddbd1a56-6123-4e96-b2da-c6e4bc7c8a2b,172.08,17,grocery,0,8.68,1,0,0,normal
314c9988-13bb-402e-b06a-d3ad2db00908,358.54,21,restaurant,0,0.13,2,0,0,normal
dade4677-fdf9-40a5-b93b-56a171069289,269.66,14,education,0,6.73,1,0,0,normal
ef84ccaa-08fb-4ec2-8cff-0f8e16e18b40,678.6,17,education,0,2.88,2,0,0,normal
2ca6ea16-aee4-489a-abc1-acecb474b1e5,92.83,11,pharmacy,0,3.24,2,0,0,normal
373bc93c-df2b-4aca-9db7-f4e74d59dda1,93.16,8,fuel,0,0.6,1,0,0,normal
7fad6172-e48f-491c-b91f-1e5d4dd7e29c,112.23,23,entertainment,0,3.7,4,0,0,normal
af5484ff-1461-4a81-9b2c-30c6a7abee3e,226.59,16,clothing,0,2.0,2,0,0,normal
157c73cd-439a-423f-8ef7-3db80f9ba40b,701.8,16,fuel,0,9.67,1,0,0,normal
66684bb1-09e4-4c22-ae00-eed9de8dddb5,130.42,13,fuel,0,1.83,1,0,0,normal
f68f2f0a-f671-4a02-afed-db6aabef74e8,34360.45,9,education,1,46.43,2,1,1,social_engineering
30e0d7e6-819b-419a-820a-01cf0fcfa385,632.71,6,utilities,0,1.04,2,1,0,normal
19abfd1a-c156-4873-9c48-c36d41b210fc,25427.78,11,education,1,1245.25,2,1,1,device_geo_jump
d79de7c8-505d-40c6-ab40-ba9d341b1487,400.5,17,education,0,1.41,1,1,0,normal
cdd46013-3d09-4017-a946-a790eb2fc76f,103.87,7,utilities,0,1.26,1,1,0,normal
d593a29d-c3c0-47f3-aac2-caead361b1a5,755.73,14,fuel,0,1.58,2,0,0,normal
95c0cef0-b7d0-4b38-b99b-fe99a9c66272,51699.1,0,clothing,1,986.55,1,1,1,late_night_high
c4befe9e-7bb5-4e04-8793-77bf791b3d47,400.39,12,education,0,0.64,3,0,0,normal
fdba5d63-98fd-41da-98e4-8adab36a7bd7,13214.01,13,restaurant,0,59.02,1,1,1,social_engineering
6979849e-9380-481e-a85d-d99f08c75fd4,405.75,15,utilities,0,5.77,4,0,0,normal
70c203ed-422c-405a-becd-85cf631484b3,1425.78,9,grocery,0,1.45,2,0,0,normal
f86a6607-7e88-49b2-8691-6ce7bad399c0,170.99,11,entertainment,0,5.48,3,0,0,normal
46ab7798-a931-4295-992b-f576d11d56b1,58.93,11,fuel,0,0.39,2,0,0,normal
b342325b-a885-4a9b-b944-a3526b89a82a,545.84,9,fuel,0,1.4,1,0,0,normal
4a089716-df79-4719-8b23-c24b7c0deca8,334.71,12,restaurant,0,0.86,1,1,0,normal
466d439b-41e6-4ebd-ad4f-9acbbacdbcb7,866.89,11,fuel,0,4.22,2,0,0,normal
a849f261-90ff-4002-b3a2-0a6926510fef,261.93,15,entertainment,0,6.08,1,0,0,normal
aa074abe-bad3-4571-b0b9-63095c328c35,2549.5,9,entertainment,0,0.12,1,0,0,normal
752a2dc8-a579-435d-9bfe-26eaf24fc315,65.92,20,clothing,0,2.89,1,1,0,normal
e6639d01-e39b-4705-84c5-04f4eccfddab,284.41,13,utilities,0,3.37,1,0,0,normal
9e9ca063-d56d-49bc-8a37-82c84a97167b,12.26,6,pharmacy,0,0.76,2,0,0,normal
84415578-1ac4-4edd-b8b8-2547c78cba60,221.94,13,restaurant,0,0.96,2,1,0,normal
36b0d29c-5e4a-4ebe-bc0d-a44e7ae1041f,170.42,13,clothing,0,2.24,1,0,0,normal
e8566738-bf8a-4093-8ab4-65e56ba30475,814.23,16,clothing,0,0.07,3,0,0,normal
e5e215e7-ca5a-4c79-ad87-d86c8a905624,348.64,19,electronics,0,3.09,1,1,0,normal
a21b2244-aabc-4998-a822-e47f6413286d,187.04,9,utilities,0,2.34,3,0,0,normal
14d8ee71-20a9-4cd0-af2f-ce46c5c8be8c,580.79,8,clothing,0,1.21,1,1,0,normal
d0f0204e-a0ab-4b40-b1bf-68d71edfb60e,132.97,17,pharmacy,0,0.97,1,0,0,normal
6cce5079-fa09-4b38-98fc-492715cf1e95,1088.99,17,grocery,0,3.25,2,0,0,normal
6023e1a3-8844-4e1a-a653-1f8ef878dd94,323.68,15,electronics,0,1.05,1,0,0,normal
5fa5730d-88a0-4323-8d68-db535d231237,150.95,10,pharmacy,0,0.21,1,1,0,normal
867a9422-5c3a-4268-8d12-d3b3ba17abdf,181.09,16,grocery,0,3.84,2,0,0,normal
4b663212-a984-4a35-a312-74cde0217ad8,273.56,9,grocery,0,0.31,3,0,0,normal
6e85a832-31cb-48d3-84d3-2945e81f7fa7,2030.45,10,education,0,2.13,2,0,0,normal
633ffb2f-e306-4bb1-8bf0-e9ee1cc84430,58.6,13,transport,0,5.19,2,0,0,normal
8ce0536b-920f-40cd-baa8-7de990acb3cb,312.1,9,pharmacy,0,0.11,1,0,0,normal
9d19c43e-9c0d-4550-a50b-63c17924d44e,578.35,11,electronics,0,0.59,4,0,0,normal
01baa345-acfb-4bbd-864c-1c7744ce4bd7,41560.15,11,electronics,1,848.65,4,1,1,device_geo_jump
b2621e53-fd76-4d71-9773-c846f18bd1a2,114.16,11,electronics,1,0.49,2,0,0,normal
e9bf6664-ca8a-42ab-bc80-c924def5e75d,283.02,17,electronics,0,2.59,1,0,0,normal
8a09720f-166d-4dca-a8a6-0992b992a473,43685.48,10,grocery,1,835.95,2,1,1,device_geo_jump
9aba9289-4479-49ec-8803-77c8571c419a,351.39,12,entertainment,0,1.43,1,0,0,normal
a7b73b3b-7177-4824-9085-613b3cdb180c,5939.34,10,restaurant,1,24.97,8,0,1,velocity_attack
0c036aa1-2f40-4435-b5dd-540cade51edf,274.49,12,utilities,0,3.83,1,0,0,normal
6f2c0628-c94f-4aee-9d4d-4dc1225ec68f,8472.74,22,transport,1,849.0,3,1,1,device_geo_jump
ed38126f-36e6-45e8-862a-5b86e1143164,422.33,23,transport,0,2.25,1,0,0,normal
87ec9ee7-a026-4b4d-95cd-63e672c3f4dc,10.0,23,education,0,2.38,1,0,0,normal
5686f48d-c693-4089-be04-27f6ae9636fc,728.73,21,electronics,0,0.94,2,0,0,normal
1fa85072-d6f7-4360-aa0b-47dde3cf176f,262.62,17,entertainment,0,4.85,3,0,0,normal
4bdb0664-94d4-49d8-8436-f970de62d67c,114.47,11,electronics,0,5.81,2,0,0,normal
1c979a14-ffd5-490d-b198-176e9891d40b,181.51,11,utilities,0,1.48,4,0,0,normal
813967af-ba8a-4899-8e26-a9e19d61af62,233.26,12,education,0,0.93,2,0,0,normal
9efb4a62-4b8f-48f5-bc8e-87d01bd8c99a,262.11,12,grocery,0,7.06,2,0,0,normal
b0439b80-3e88-41ea-8b67-de171a0a097c,63.56,22,transport,0,4.41,1,0,0,normal
fd330d41-ea68-4ee0-b37f-a5cb9137d9be,57.51,9,clothing,0,5.54,1,0,0,normal
8d129abf-2a9a-4e0c-8f03-e8fbc8df1951,440.78,21,pharmacy,0,18.42,1,0,0,normal
406c39f6-2eee-4e7f-a48a-d39d94ee8ade,55.59,7,pharmacy,0,2.66,1,1,0,normal
51c0dfd7-9886-42c0-8f03-b35514c33235,30671.23,11,clothing,0,77.13,1,1,1,social_engineering
661d806f-43cb-4805-b6ad-450f91de2652,1217.72,22,fuel,0,1.37,4,0,0,normal
245656a2-b135-4c71-b5a6-9ce3e65b73b1,58.34,14,electronics,0,0.8,1,1,0,normal
6ffcb3c4-ebd6-4caf-9d2c-1860510f68e0,192.57,22,clothing,0,2.19,4,0,0,normal
f1ec17f1-bea6-4279-9f5b-e35d21968a11,351.82,14,electronics,0,3.21,1,0,0,normal
25bb3ff9-e188-4329-a688-4ff420317168,243.84,9,grocery,0,0.45,2,0,0,normal
edfbb31b-620e-422d-a356-4341ff2e4838,175.82,8,electronics,0,0.32,1,0,0,normal
ced71ba1-ca25-4e6d-ab00-9603e5189f49,156.73,12,fuel,0,4.68,2,0,0,normal
f8b69237-7da9-4544-ad55-ef0aae928e4a,1935.7,20,restaurant,0,3.1,2,0,0,normal
b1a6d9f0-5b9c-477b-bd7e-f9c7062a2cfd,554.4,17,fuel,0,1.33,1,0,0,normal
8857a42d-aff4-4f98-9ec4-b7d7d2332242,358.53,13,utilities,0,5.66,2,0,0,normal
3f9b7b71-ea77-4c88-8bee-a7dfb64ec014,41952.15,22,fuel,1,1137.6,2,1,1,device_geo_jump
c7676400-982f-4a96-aaa8-3ebca0917a43,395.22,11,restaurant,0,1.25,2,0,0,normal
73b6e3fb-3d9e-48c9-8234-fbd8c7fea808,113.63,16,education,0,0.0,3,0,0,normal
ce2aaa75-8dcb-4723-bc35-ea940d9cf6ba,18529.4,11,pharmacy,1,1468.73,3,1,1,device_geo_jump
a79ca773-bba4-4174-b8a6-e6479204df53,4933.64,22,entertainment,1,67.14,8,1,1,velocity_attack
c1dd347d-025c-434b-97f8-115c852b63a3,494.0,12,electronics,0,1.06,2,0,0,normal
4ce98bd8-230f-4f23-8e02-1fb0cdbb9cdf,149.51,15,education,0,0.8,1,0,0,normal
8c9f206e-1f13-4e03-b85a-aa64ab902ba2,133.74,13,restaurant,0,6.66,1,0,0,normal
b549feab-f12e-420e-adbd-e6dfaa7ebf5d,36.31,6,clothing,0,0.19,1,0,0,normal
e5ded5df-9510-4230-84db-0bed0ed8dc50,69.87,12,pharmacy,0,4.92,1,0,0,normal
3e6aa7b3-d198-4a2b-bb18-068cc39c1bbc,230.93,10,pharmacy,0,0.01,1,0,0,normal
ee04c946-0b45-4db2-9a6e-140adf1cd040,90.45,13,restaurant,0,1.5,1,0,0,normal
23045e31-ee4c-4d6c-a3b9-f2d731ecf942,83.88,11,electronics,0,8.61,3,0,0,normal
2cb1fdd5-5a73-4644-8864-312a64126676,107.32,18,clothing,0,0.99,2,0,0,normal
b4118f51-6ec6-4c3b-adae-facea6eb9ae3,1707.75,11,transport,0,6.17,16,1,1,velocity_attack
60a1ae04-362b-473f-abd3-6cb5d3236625,144.86,10,utilities,0,0.77,1,0,0,normal
4f14d429-0593-4404-a2c2-c601eb7a96a7,2766.71,16,education,0,4.45,2,0,0,normal
19d4de6a-6f45-49e0-acd1-ffd2c727760f,25374.4,11,pharmacy,1,449.82,2,0,1,device_geo_jump
ef904042-5dc1-4710-b6b3-f7c10d6a6bf1,150.8,15,fuel,0,0.14,1,0,0,normal
5584d576-5ef3-428c-a6cb-5f91ff88aba5,32449.89,12,transport,0,47.91,1,1,1,social_engineering
cc37f276-2756-4c01-b1a5-a299b651507b,160.62,7,education,0,2.3,1,0,0,normal
e2aaca4f-c9b7-4474-b3ec-2cca0c523bc0,1637.05,12,restaurant,0,6.73,2,0,0,normal
0d350613-7fbe-4e31-b97c-ea14464d1a84,15820.02,15,entertainment,1,694.21,2,0,1,device_geo_jump
c0ab8f67-a31d-4647-9eb0-94a9fb7168a4,795.06,18,clothing,0,2.19,1,0,0,normal
dfae985e-ffe7-4a9f-9ed9-5d34b231ad6d,19066.62,3,utilities,1,215.89,1,1,1,late_night_high
a1789381-0108-4df2-9e0c-4751c00fd54f,115.3,16,fuel,0,6.12,3,0,0,normal
d164b3ee-3e70-43b2-9a3d-72c27877b348,985.8,18,restaurant,0,6.53,1,1,0,normal
e1815428-a6df-4e5d-bc16-1915c986f645,2279.02,7,restaurant,0,0.44,4,0,0,normal
76334d49-9471-41fa-9a98-af689752a575,204.08,12,grocery,0,3.4,2,0,0,normal
65149cb7-46f6-42e4-b30c-84f9824b013e,94.53,14,fuel,0,4.51,1,0,0,normal
5b12bfec-ab1f-4eb1-acbf-4c81a75a473e,424.56,11,education,0,3.91,1,0,0,normal
f6a39283-a417-49aa-a881-56ddd1a136c0,732.6,9,fuel,0,2.84,1,0,0,normal
ed264f52-87b4-4501-ae44-e85c377419df,1778.05,16,entertainment,0,0.68,1,0,0,normal
ae111634-8356-455e-9a3a-4c06c6ef0a00,402.71,12,restaurant,0,3.92,1,0,0,normal
5ac20e84-16da-4808-bbc6-3326c691b95e,28886.92,15,electronics,0,52.55,3,1,1,social_engineering
10eeb77b-a2f4-48db-bf5a-8f9b0b73ae61,174.55,6,entertainment,0,3.69,3,0,0,normal
ac80dc74-92a0-4e99-8600-d907c5709134,197.26,16,education,0,2.31,4,1,0,normal
0312a311-efe1-44bd-add2-041c1246788f,583.27,9,utilities,0,0.36,1,0,0,normal
923662e9-b6c3-4da9-9778-367390da44d1,184.42,1,transport,0,5.9,1,0,0,normal
1bed840f-53b3-4a5a-acad-afb62b919fde,5991.82,14,electronics,1,550.81,3,1,1,device_geo_jump
dfb14b3f-84b2-4107-82b5-47413719a49a,184.08,10,utilities,0,0.13,1,0,0,normal
c3ac6dfc-5b92-4ed1-9792-397781e97ffe,111.36,13,utilities,0,1.4,4,0,0,normal
c3feba33-62b9-4f4c-9ec1-ff64a01c0972,318.0,6,clothing,0,12.59,2,0,0,normal
0299066f-3c62-4b4c-bc1b-a68617d6ba9d,166.05,19,entertainment,0,5.8,1,0,0,normal
bbaad657-cb4b-4cc9-b76c-b24f494660f5,39498.15,3,utilities,1,1198.9,1,1,1,late_night_high
2267d42e-960d-44a5-bb3b-05be5b925a2a,130.34,13,restaurant,0,1.61,1,0,0,normal
242f02d5-94ff-4571-8b19-d489110b98f0,7878.72,7,pharmacy,0,39.03,16,0,1,velocity_attack
5c69e96e-b8ae-4c50-bf9d-0d76977e24c2,115.92,19,entertainment,0,3.59,4,0,0,normal
30f35d8d-1775-4c52-813d-ce5bf224bb0a,413.31,12,electronics,0,0.48,2,0,0,normal
79420db2-0e58-425b-ac64-c53d4e96410e,78.13,11,fuel,0,1.99,1,0,0,normal
0a0f0783-3210-479b-a09b-48b69479d4d0,1292.05,11,grocery,0,0.84,1,0,0,normal
95311920-bf6e-490a-994b-7d2305f1598a,284.69,18,education,0,1.2,1,0,0,normal
67b9f6ca-71dc-4234-b212-2f3734164dbc,65.7,10,grocery,0,1.31,1,0,0,normal
26ecaaf5-3c31-40c5-a512-5ecf2a901d9a,121.26,10,electronics,0,1.95,1,0,0,normal
34124ca2-cf30-48e1-b4ec-e4c018ce9c66,266.95,11,electronics,0,2.49,1,0,0,normal
141debf6-a74d-4672-a79f-066e354c1427,74.77,5,utilities,0,8.38,1,0,0,normal
24fb5a64-8b40-4582-8592-92a19d25dd60,72.4,15,electronics,0,12.42,1,0,0,normal
0b857320-16a7-4a51-95ec-4e13b6813ad5,1265.9,11,education,0,5.07,1,0,0,normal
2773e07f-e386-4325-821b-413d36b47a83,84.41,7,clothing,0,1.72,1,0,0,normal
f4c09184-a0e6-4778-b365-25fc184674cc,438.52,13,entertainment,0,6.74,1,0,0,normal
